"timestamp","ip","path","status","method","traffic_class","risk_score","primary_reason"
2025-11-01 23:25:00,"10.1.34.152","/resources",200,"GET","Malicious",2,"Suspicious Parameters"
2025-11-01 23:30:00,"10.1.30.148","/admin",404,"GET","Legitimate",8,"Bot Scanning"
2025-11-01 23:35:00,"10.1.156.200","/admin",200,"GET","Malicious",11,"Admin Access"
2025-11-01 23:40:00,"10.1.214.60","/resources",404,"GET","Malicious",34,"Normal Traffic"
2025-11-01 23:45:00,"10.1.12.57","/admin",200,"GET","Malicious",3,"Bot Scanning"
2025-11-01 23:50:00,"10.1.109.27","/resources",403,"GET","Suspicious",33,"Normal Traffic"
2025-11-01 23:55:00,"10.1.161.197","/global-search",200,"GET","Malicious",2,"Normal Traffic"
2025-11-02,"10.1.23.249","/admin",404,"GET","Legitimate",1,"Normal Traffic"
2025-11-02 00:05:00,"10.1.237.10","/api",200,"GET","Malicious",45,"Suspicious Parameters"
2025-11-02 00:10:00,"10.1.13.146","/api",404,"GET","Malicious",17,"Bot Scanning"
2025-11-02 00:15:00,"10.1.217.147","/api",404,"GET","Malicious",18,"Bot Scanning"
2025-11-02 00:20:00,"10.1.121.13","/admin",404,"GET","Malicious",7,"Bot Scanning"
2025-11-02 00:25:00,"10.1.113.137","/admin",200,"GET","Malicious",24,"Normal Traffic"
2025-11-02 00:30:00,"10.1.156.200","/api",200,"GET","Suspicious",44,"Normal Traffic"
2025-11-02 00:35:00,"10.1.37.113","/global-search",404,"GET","Legitimate",16,"Admin Access"
2025-11-02 00:40:00,"10.1.148.149","/admin",404,"GET","Malicious",15,"Normal Traffic"
2025-11-02 00:45:00,"10.1.68.206","/global-search",403,"GET","Malicious",32,"Normal Traffic"
2025-11-02 00:50:00,"10.1.94.182","/resources",403,"GET","Malicious",38,"Suspicious Parameters"
2025-11-02 00:55:00,"10.1.35.99","/api",200,"GET","Malicious",48,"Bot Scanning"
2025-11-02 01:00:00,"10.1.156.9","/resources",200,"GET","Legitimate",4,"Bot Scanning"
2025-11-02 01:05:00,"10.1.94.182","/global-search",403,"GET","Malicious",39,"Suspicious Parameters"
2025-11-02 01:10:00,"10.1.219.92","/api",200,"GET","Legitimate",25,"Admin Access"
2025-11-02 01:15:00,"10.1.153.144","/global-search",200,"GET","Legitimate",32,"Admin Access"
2025-11-02 01:20:00,"10.1.117.207","/admin",200,"GET","Malicious",25,"Suspicious Parameters"
2025-11-02 01:25:00,"10.1.164.181","/api",404,"GET","Malicious",38,"Admin Access"
2025-11-02 01:30:00,"10.1.23.94","/global-search",404,"GET","Malicious",33,"Normal Traffic"
2025-11-02 01:35:00,"10.1.64.24","/api",403,"GET","Legitimate",5,"Normal Traffic"
2025-11-02 01:40:00,"10.1.31.206","/global-search",200,"GET","Malicious",34,"Suspicious Parameters"
2025-11-02 01:45:00,"10.1.19.117","/admin",404,"GET","Legitimate",4,"Bot Scanning"
2025-11-02 01:50:00,"10.1.161.197","/admin",200,"GET","Malicious",16,"Admin Access"
2025-11-02 01:55:00,"10.1.112.212","/global-search",403,"GET","Malicious",26,"Bot Scanning"
2025-11-02 01:00:00,"10.1.253.36","/resources",404,"GET","Legitimate",16,"Admin Access"
2025-11-02 01:05:00,"10.1.111.249","/admin",200,"GET","Malicious",13,"Suspicious Parameters"
2025-11-02 01:10:00,"10.1.41.54","/resources",200,"GET","Malicious",20,"Normal Traffic"
2025-11-02 01:15:00,"10.1.4.228","/global-search",404,"GET","Legitimate",11,"Normal Traffic"
2025-11-02 01:20:00,"10.1.217.147","/api",404,"GET","Legitimate",18,"Bot Scanning"
2025-11-02 01:25:00,"10.1.91.144","/global-search",403,"GET","Suspicious",40,"Normal Traffic"
2025-11-02 01:30:00,"10.1.237.10","/resources",404,"GET","Suspicious",48,"Admin Access"
2025-11-02 01:35:00,"10.1.187.88","/api",200,"GET","Suspicious",30,"Admin Access"
2025-11-02 01:40:00,"10.1.110.112","/resources",403,"GET","Malicious",21,"Bot Scanning"
2025-11-02 01:45:00,"10.1.223.104","/api",403,"GET","Legitimate",33,"Admin Access"
2025-11-02 01:50:00,"10.1.233.246","/admin",200,"GET","Malicious",36,"Admin Access"
2025-11-02 01:55:00,"10.1.59.152","/global-search",200,"GET","Malicious",35,"Normal Traffic"
2025-11-02 02:00:00,"10.1.108.197","/global-search",200,"GET","Malicious",21,"Admin Access"
2025-11-02 02:05:00,"10.1.157.223","/admin",200,"GET","Legitimate",50,"Suspicious Parameters"
2025-11-02 02:10:00,"10.1.88.34","/api",404,"GET","Malicious",17,"Bot Scanning"
2025-11-02 02:15:00,"10.1.164.181","/api",500,"GET","Malicious",33,"Bot Scanning"
2025-11-02 02:20:00,"10.1.24.126","/resources",200,"GET","Malicious",7,"Admin Access"
2025-11-02 02:25:00,"10.1.237.10","/admin",404,"GET","Malicious",9,"Suspicious Parameters"
2025-11-02 02:30:00,"10.1.130.240","/global-search",403,"GET","Malicious",15,"Admin Access"
2025-11-02 02:35:00,"10.1.125.155","/global-search",200,"GET","Legitimate",48,"Suspicious Parameters"
2025-11-02 02:40:00,"10.1.200.93","/admin",404,"GET","Malicious",17,"Bot Scanning"
2025-11-02 02:45:00,"10.1.180.172","/resources",403,"GET","Legitimate",27,"Admin Access"
2025-11-02 02:50:00,"10.1.217.147","/admin",200,"GET","Malicious",10,"Admin Access"
2025-11-02 02:55:00,"10.1.93.46","/admin",200,"GET","Legitimate",48,"Admin Access"
2025-11-02 03:00:00,"10.1.23.249","/api",404,"GET","Malicious",18,"Suspicious Parameters"
2025-11-02 03:05:00,"10.1.48.161","/api",404,"GET","Suspicious",5,"Admin Access"
2025-11-02 03:10:00,"10.1.113.160","/resources",200,"GET","Legitimate",47,"Bot Scanning"
2025-11-02 03:15:00,"10.1.169.9","/resources",200,"GET","Suspicious",20,"Suspicious Parameters"
2025-11-02 03:20:00,"10.1.153.36","/api",200,"GET","Malicious",29,"Admin Access"
2025-11-02 03:25:00,"10.1.110.112","/api",200,"GET","Legitimate",3,"Bot Scanning"
2025-11-02 03:30:00,"10.1.103.101","/api",404,"GET","Malicious",22,"Suspicious Parameters"
2025-11-02 03:35:00,"10.1.214.120","/api",404,"GET","Malicious",35,"Bot Scanning"
2025-11-02 03:40:00,"10.1.219.92","/api",200,"GET","Legitimate",28,"Bot Scanning"
2025-11-02 03:45:00,"10.1.145.53","/admin",200,"GET","Malicious",47,"Normal Traffic"
2025-11-02 03:50:00,"10.1.185.225","/resources",403,"GET","Suspicious",38,"Bot Scanning"
2025-11-02 03:55:00,"10.1.30.148","/api",200,"GET","Malicious",10,"Normal Traffic"
2025-11-02 04:00:00,"10.1.2.126","/global-search",200,"GET","Malicious",45,"Suspicious Parameters"
2025-11-02 04:05:00,"10.1.255.29","/global-search",404,"GET","Malicious",6,"Suspicious Parameters"
2025-11-02 04:10:00,"10.1.41.54","/api",200,"GET","Malicious",10,"Bot Scanning"
2025-11-02 04:15:00,"10.1.133.1","/api",403,"GET","Malicious",14,"Suspicious Parameters"
2025-11-02 04:20:00,"10.1.15.81","/global-search",200,"GET","Malicious",37,"Suspicious Parameters"
2025-11-02 04:25:00,"10.1.227.55","/global-search",404,"GET","Legitimate",35,"Admin Access"
2025-11-02 04:30:00,"10.1.110.219","/resources",200,"GET","Legitimate",14,"Admin Access"
2025-11-02 04:35:00,"10.1.5.134","/resources",403,"GET","Legitimate",32,"Bot Scanning"
2025-11-02 04:40:00,"10.1.237.10","/global-search",404,"GET","Legitimate",25,"Admin Access"
2025-11-02 04:45:00,"10.1.184.105","/global-search",404,"GET","Malicious",17,"Bot Scanning"
2025-11-02 04:50:00,"10.1.250.37","/resources",200,"GET","Malicious",29,"Normal Traffic"
2025-11-02 04:55:00,"10.1.98.62","/global-search",404,"GET","Legitimate",33,"Suspicious Parameters"
2025-11-02 05:00:00,"10.1.2.30","/global-search",404,"GET","Suspicious",45,"Suspicious Parameters"
2025-11-02 05:05:00,"10.1.83.141","/admin",404,"GET","Legitimate",42,"Suspicious Parameters"
2025-11-02 05:10:00,"10.1.70.31","/resources",200,"GET","Legitimate",26,"Suspicious Parameters"
2025-11-02 05:15:00,"10.1.219.92","/resources",200,"GET","Suspicious",40,"Suspicious Parameters"
2025-11-02 05:20:00,"10.1.42.80","/global-search",404,"GET","Legitimate",20,"Admin Access"
2025-11-02 05:25:00,"10.1.207.58","/resources",200,"GET","Malicious",1,"Normal Traffic"
2025-11-02 05:30:00,"10.1.15.81","/admin",404,"GET","Malicious",30,"Bot Scanning"
2025-11-02 05:35:00,"10.1.28.35","/global-search",404,"GET","Malicious",37,"Bot Scanning"
2025-11-02 05:40:00,"10.1.237.251","/admin",404,"GET","Legitimate",3,"Admin Access"
2025-11-02 05:45:00,"10.1.148.149","/global-search",200,"GET","Malicious",43,"Admin Access"
2025-11-02 05:50:00,"10.1.228.155","/admin",200,"GET","Legitimate",5,"Admin Access"
2025-11-02 05:55:00,"10.1.68.206","/api",200,"GET","Malicious",49,"Admin Access"
2025-11-02 06:00:00,"10.1.133.1","/api",200,"GET","Malicious",0,"Admin Access"
2025-11-02 06:05:00,"10.1.32.94","/admin",200,"GET","Malicious",16,"Admin Access"
2025-11-02 06:10:00,"10.1.80.192","/api",500,"GET","Malicious",50,"Admin Access"
2025-11-02 06:15:00,"10.1.215.48","/resources",200,"GET","Malicious",3,"Normal Traffic"
2025-11-02 06:20:00,"10.1.222.121","/resources",403,"GET","Malicious",40,"Suspicious Parameters"
2025-11-02 06:25:00,"10.1.161.181","/api",200,"GET","Malicious",42,"Bot Scanning"
2025-11-02 06:30:00,"10.1.68.224","/resources",200,"GET","Malicious",44,"Suspicious Parameters"
2025-11-02 06:35:00,"10.1.114.150","/admin",403,"GET","Malicious",10,"Normal Traffic"
2025-11-02 06:40:00,"10.1.41.54","/api",403,"GET","Malicious",20,"Normal Traffic"
2025-11-02 06:45:00,"10.1.5.212","/admin",200,"GET","Malicious",37,"Suspicious Parameters"
2025-11-02 06:50:00,"10.1.219.92","/api",200,"GET","Suspicious",4,"Normal Traffic"
2025-11-02 06:55:00,"10.1.247.138","/api",200,"GET","Malicious",50,"Normal Traffic"
2025-11-02 07:00:00,"10.1.112.112","/api",404,"GET","Malicious",7,"Suspicious Parameters"
2025-11-02 07:05:00,"10.1.103.126","/resources",404,"GET","Legitimate",36,"Bot Scanning"
2025-11-02 07:10:00,"10.1.59.152","/admin",200,"GET","Malicious",37,"Suspicious Parameters"
2025-11-02 07:15:00,"10.1.222.121","/resources",404,"GET","Legitimate",5,"Suspicious Parameters"
2025-11-02 07:20:00,"10.1.213.74","/global-search",200,"GET","Legitimate",35,"Admin Access"
2025-11-02 07:25:00,"10.1.19.117","/admin",200,"GET","Malicious",26,"Bot Scanning"
2025-11-02 07:30:00,"10.1.114.150","/admin",404,"GET","Malicious",15,"Normal Traffic"
2025-11-02 07:35:00,"10.1.41.249","/admin",200,"GET","Malicious",17,"Bot Scanning"
2025-11-02 07:40:00,"10.1.250.37","/api",404,"GET","Legitimate",25,"Admin Access"
2025-11-02 07:45:00,"10.1.145.208","/global-search",200,"GET","Suspicious",28,"Suspicious Parameters"
2025-11-02 07:50:00,"10.1.247.27","/global-search",200,"GET","Malicious",18,"Bot Scanning"
2025-11-02 07:55:00,"10.1.145.215","/global-search",200,"GET","Malicious",16,"Normal Traffic"
2025-11-02 08:00:00,"10.1.4.228","/api",200,"GET","Malicious",28,"Bot Scanning"
2025-11-02 08:05:00,"10.1.246.12","/admin",404,"GET","Legitimate",46,"Bot Scanning"
2025-11-02 08:10:00,"10.1.93.46","/admin",403,"GET","Malicious",42,"Suspicious Parameters"
2025-11-02 08:15:00,"10.1.112.212","/global-search",404,"GET","Malicious",1,"Admin Access"
2025-11-02 08:20:00,"10.1.215.48","/resources",500,"GET","Malicious",11,"Bot Scanning"
2025-11-02 08:25:00,"10.1.247.35","/global-search",200,"GET","Legitimate",1,"Bot Scanning"
2025-11-02 08:30:00,"10.1.117.56","/api",404,"GET","Malicious",3,"Suspicious Parameters"
2025-11-02 08:35:00,"10.1.133.1","/api",404,"GET","Legitimate",9,"Normal Traffic"
2025-11-02 08:40:00,"10.1.114.150","/api",200,"GET","Malicious",21,"Normal Traffic"
2025-11-02 08:45:00,"10.1.112.212","/admin",404,"GET","Malicious",14,"Bot Scanning"
2025-11-02 08:50:00,"10.1.152.91","/resources",200,"GET","Malicious",27,"Bot Scanning"
2025-11-02 08:55:00,"10.1.156.200","/admin",200,"GET","Legitimate",31,"Suspicious Parameters"
2025-11-02 09:00:00,"10.1.42.80","/admin",404,"GET","Legitimate",4,"Normal Traffic"
2025-11-02 09:05:00,"10.1.68.206","/resources",200,"GET","Legitimate",12,"Suspicious Parameters"
2025-11-02 09:10:00,"10.1.192.45","/resources",200,"GET","Malicious",28,"Normal Traffic"
2025-11-02 09:15:00,"10.1.113.137","/admin",403,"GET","Legitimate",14,"Admin Access"
2025-11-02 09:20:00,"10.1.140.70","/resources",200,"GET","Suspicious",15,"Suspicious Parameters"
2025-11-02 09:25:00,"10.1.71.169","/resources",404,"GET","Malicious",39,"Bot Scanning"
2025-11-02 09:30:00,"10.1.15.81","/admin",403,"GET","Malicious",45,"Normal Traffic"
2025-11-02 09:35:00,"10.1.190.89","/resources",403,"GET","Malicious",21,"Suspicious Parameters"
2025-11-02 09:40:00,"10.1.247.138","/api",500,"GET","Malicious",22,"Suspicious Parameters"
2025-11-02 09:45:00,"10.1.192.45","/resources",200,"GET","Suspicious",14,"Normal Traffic"
2025-11-02 09:50:00,"10.1.41.249","/global-search",200,"GET","Suspicious",22,"Admin Access"
2025-11-02 09:55:00,"10.1.46.193","/api",403,"GET","Malicious",37,"Normal Traffic"
2025-11-02 10:00:00,"10.1.251.11","/admin",200,"GET","Legitimate",33,"Admin Access"
2025-11-02 10:05:00,"10.1.103.101","/resources",200,"GET","Malicious",32,"Bot Scanning"
2025-11-02 10:10:00,"10.1.143.85","/api",404,"GET","Malicious",43,"Normal Traffic"
2025-11-02 10:15:00,"10.1.80.104","/resources",403,"GET","Malicious",26,"Normal Traffic"
2025-11-02 10:20:00,"10.1.103.101","/admin",404,"GET","Malicious",4,"Admin Access"
2025-11-02 10:25:00,"10.1.99.53","/global-search",200,"GET","Malicious",32,"Suspicious Parameters"
2025-11-02 10:30:00,"10.1.157.223","/api",200,"GET","Malicious",50,"Normal Traffic"
2025-11-02 10:35:00,"10.1.247.125","/global-search",200,"GET","Malicious",38,"Suspicious Parameters"
2025-11-02 10:40:00,"10.1.247.35","/api",200,"GET","Suspicious",5,"Normal Traffic"
2025-11-02 10:45:00,"10.1.103.126","/admin",403,"GET","Malicious",27,"Admin Access"
2025-11-02 10:50:00,"10.1.48.151","/global-search",403,"GET","Malicious",2,"Normal Traffic"
2025-11-02 10:55:00,"10.1.219.238","/global-search",500,"GET","Legitimate",5,"Suspicious Parameters"
2025-11-02 11:00:00,"10.1.98.62","/api",404,"GET","Legitimate",23,"Admin Access"
2025-11-02 11:05:00,"10.1.247.125","/global-search",200,"GET","Malicious",45,"Suspicious Parameters"
2025-11-02 11:10:00,"10.1.54.132","/global-search",404,"GET","Legitimate",36,"Admin Access"
2025-11-02 11:15:00,"10.1.176.115","/admin",403,"GET","Legitimate",27,"Bot Scanning"
2025-11-02 11:20:00,"10.1.153.161","/api",404,"GET","Legitimate",42,"Admin Access"
2025-11-02 11:25:00,"10.1.1.228","/api",200,"GET","Malicious",33,"Bot Scanning"
2025-11-02 11:30:00,"10.1.140.70","/resources",200,"GET","Malicious",32,"Admin Access"
2025-11-02 11:35:00,"10.1.127.123","/global-search",403,"GET","Suspicious",26,"Suspicious Parameters"
2025-11-02 11:40:00,"10.1.65.30","/admin",200,"GET","Malicious",40,"Suspicious Parameters"
2025-11-02 11:45:00,"10.1.117.207","/api",200,"GET","Legitimate",16,"Suspicious Parameters"
2025-11-02 11:50:00,"10.1.8.200","/admin",404,"GET","Legitimate",15,"Bot Scanning"
2025-11-02 11:55:00,"10.1.247.35","/admin",404,"GET","Legitimate",39,"Admin Access"
2025-11-02 12:00:00,"10.1.170.17","/admin",200,"GET","Malicious",31,"Normal Traffic"
2025-11-02 12:05:00,"10.1.110.112","/global-search",200,"GET","Malicious",7,"Normal Traffic"
2025-11-02 12:10:00,"10.1.113.160","/api",404,"GET","Legitimate",27,"Normal Traffic"
2025-11-02 12:15:00,"10.1.2.30","/global-search",200,"GET","Legitimate",0,"Normal Traffic"
2025-11-02 12:20:00,"10.1.64.24","/resources",200,"GET","Malicious",24,"Suspicious Parameters"
2025-11-02 12:25:00,"10.1.187.88","/resources",404,"GET","Malicious",12,"Normal Traffic"
2025-11-02 12:30:00,"10.1.135.179","/global-search",403,"GET","Legitimate",27,"Admin Access"
2025-11-02 12:35:00,"10.1.220.2","/api",403,"GET","Malicious",45,"Bot Scanning"
2025-11-02 12:40:00,"10.1.108.96","/resources",200,"GET","Malicious",4,"Suspicious Parameters"
2025-11-02 12:45:00,"10.1.142.186","/admin",200,"GET","Malicious",7,"Suspicious Parameters"
2025-11-02 12:50:00,"10.1.109.27","/global-search",200,"GET","Malicious",22,"Suspicious Parameters"
2025-11-02 12:55:00,"10.1.113.137","/api",200,"GET","Malicious",39,"Admin Access"
2025-11-02 13:00:00,"10.1.187.88","/resources",200,"GET","Legitimate",24,"Admin Access"
2025-11-02 13:05:00,"10.1.30.148","/global-search",200,"GET","Malicious",10,"Suspicious Parameters"
2025-11-02 13:10:00,"10.1.39.50","/admin",404,"GET","Legitimate",0,"Bot Scanning"
2025-11-02 13:15:00,"10.1.8.200","/admin",200,"GET","Malicious",27,"Admin Access"
2025-11-02 13:20:00,"10.1.114.150","/admin",200,"GET","Malicious",34,"Bot Scanning"
2025-11-02 13:25:00,"10.1.93.46","/global-search",404,"GET","Legitimate",21,"Admin Access"
2025-11-02 13:30:00,"10.1.56.181","/global-search",200,"GET","Malicious",43,"Bot Scanning"
2025-11-02 13:35:00,"10.1.80.104","/api",404,"GET","Legitimate",42,"Normal Traffic"
2025-11-02 13:40:00,"10.1.109.60","/resources",200,"GET","Legitimate",14,"Admin Access"
2025-11-02 13:45:00,"10.1.185.225","/resources",404,"GET","Legitimate",34,"Admin Access"
2025-11-02 13:50:00,"10.1.26.77","/resources",403,"GET","Legitimate",29,"Admin Access"
2025-11-02 13:55:00,"10.1.88.34","/api",404,"GET","Legitimate",40,"Normal Traffic"
2025-11-02 14:00:00,"10.1.129.158","/global-search",404,"GET","Legitimate",45,"Suspicious Parameters"
2025-11-02 14:05:00,"10.1.57.236","/admin",200,"GET","Malicious",32,"Admin Access"
2025-11-02 14:10:00,"10.1.223.104","/admin",404,"GET","Suspicious",33,"Admin Access"
2025-11-02 14:15:00,"10.1.121.13","/resources",200,"GET","Legitimate",21,"Bot Scanning"
2025-11-02 14:20:00,"10.1.200.93","/resources",200,"GET","Malicious",0,"Bot Scanning"
2025-11-02 14:25:00,"10.1.83.141","/global-search",404,"GET","Malicious",39,"Normal Traffic"
2025-11-02 14:30:00,"10.1.5.212","/admin",200,"GET","Suspicious",42,"Bot Scanning"
2025-11-02 14:35:00,"10.1.200.93","/resources",200,"GET","Malicious",1,"Normal Traffic"
2025-11-02 14:40:00,"10.1.102.46","/admin",200,"GET","Legitimate",46,"Suspicious Parameters"
2025-11-02 14:45:00,"10.1.237.251","/admin",200,"GET","Malicious",17,"Admin Access"
2025-11-02 14:50:00,"10.1.223.104","/global-search",404,"GET","Legitimate",5,"Admin Access"
2025-11-02 14:55:00,"10.1.26.77","/api",200,"GET","Malicious",14,"Normal Traffic"
2025-11-02 15:00:00,"10.1.127.162","/global-search",200,"GET","Legitimate",36,"Admin Access"
2025-11-02 15:05:00,"10.1.140.70","/api",500,"GET","Malicious",22,"Normal Traffic"
2025-11-02 15:10:00,"10.1.177.123","/resources",200,"GET","Malicious",27,"Bot Scanning"
2025-11-02 15:15:00,"10.1.112.112","/global-search",200,"GET","Malicious",0,"Normal Traffic"
2025-11-02 15:20:00,"10.1.37.113","/resources",403,"GET","Malicious",9,"Bot Scanning"
2025-11-02 15:25:00,"10.1.115.135","/global-search",404,"GET","Malicious",26,"Normal Traffic"
2025-11-02 15:30:00,"10.1.110.219","/global-search",200,"GET","Malicious",40,"Normal Traffic"
2025-11-02 15:35:00,"10.1.2.30","/api",500,"GET","Legitimate",0,"Bot Scanning"
2025-11-02 15:40:00,"10.1.23.249","/resources",200,"GET","Legitimate",3,"Bot Scanning"
2025-11-02 15:45:00,"10.1.14.180","/resources",404,"GET","Malicious",33,"Admin Access"
2025-11-02 15:50:00,"10.1.224.42","/resources",200,"GET","Malicious",34,"Suspicious Parameters"
2025-11-02 15:55:00,"10.1.75.198","/api",200,"GET","Malicious",17,"Suspicious Parameters"
2025-11-02 16:00:00,"10.1.125.155","/admin",200,"GET","Suspicious",27,"Admin Access"
2025-11-02 16:05:00,"10.1.108.96","/api",404,"GET","Malicious",48,"Admin Access"
2025-11-02 16:10:00,"10.1.111.249","/admin",403,"GET","Legitimate",40,"Suspicious Parameters"
2025-11-02 16:15:00,"10.1.57.29","/admin",500,"GET","Malicious",45,"Suspicious Parameters"
2025-11-02 16:20:00,"10.1.57.29","/resources",200,"GET","Legitimate",14,"Bot Scanning"
2025-11-02 16:25:00,"10.1.23.94","/global-search",404,"GET","Malicious",13,"Admin Access"
2025-11-02 16:30:00,"10.1.227.153","/resources",200,"GET","Legitimate",3,"Suspicious Parameters"
2025-11-02 16:35:00,"10.1.71.169","/admin",200,"GET","Legitimate",46,"Bot Scanning"
2025-11-02 16:40:00,"10.1.8.200","/admin",200,"GET","Malicious",45,"Normal Traffic"
2025-11-02 16:45:00,"10.1.127.162","/resources",403,"GET","Malicious",10,"Bot Scanning"
2025-11-02 16:50:00,"10.1.84.138","/global-search",403,"GET","Malicious",45,"Admin Access"
2025-11-02 16:55:00,"10.1.250.37","/api",500,"GET","Malicious",49,"Admin Access"
2025-11-02 17:00:00,"10.1.68.224","/admin",404,"GET","Malicious",23,"Bot Scanning"
2025-11-02 17:05:00,"10.1.185.225","/admin",200,"GET","Legitimate",1,"Admin Access"
2025-11-02 17:10:00,"10.1.184.105","/api",200,"GET","Malicious",27,"Suspicious Parameters"
2025-11-02 17:15:00,"10.1.112.112","/admin",404,"GET","Malicious",14,"Suspicious Parameters"
2025-11-02 17:20:00,"10.1.30.148","/admin",403,"GET","Malicious",45,"Admin Access"
2025-11-02 17:25:00,"10.1.176.164","/admin",404,"GET","Malicious",48,"Normal Traffic"
2025-11-02 17:30:00,"10.1.67.211","/resources",200,"GET","Suspicious",30,"Suspicious Parameters"
2025-11-02 17:35:00,"10.1.217.147","/api",404,"GET","Malicious",31,"Normal Traffic"
2025-11-02 17:40:00,"10.1.220.2","/resources",200,"GET","Malicious",3,"Bot Scanning"
2025-11-02 17:45:00,"10.1.135.179","/resources",404,"GET","Malicious",17,"Bot Scanning"
2025-11-02 17:50:00,"10.1.143.85","/resources",403,"GET","Legitimate",39,"Normal Traffic"
2025-11-02 17:55:00,"10.1.129.158","/resources",200,"GET","Malicious",35,"Suspicious Parameters"
2025-11-02 18:00:00,"10.1.41.249","/api",404,"GET","Malicious",22,"Normal Traffic"
2025-11-02 18:05:00,"10.1.5.212","/api",404,"GET","Malicious",39,"Suspicious Parameters"
2025-11-02 18:10:00,"10.1.68.224","/global-search",200,"GET","Legitimate",14,"Bot Scanning"
2025-11-02 18:15:00,"10.1.161.197","/api",200,"GET","Malicious",16,"Admin Access"
2025-11-02 18:20:00,"10.1.91.217","/resources",404,"GET","Malicious",21,"Admin Access"
2025-11-02 18:25:00,"10.1.2.126","/api",200,"GET","Malicious",25,"Admin Access"
2025-11-02 18:30:00,"10.1.108.197","/api",200,"GET","Suspicious",8,"Bot Scanning"
2025-11-02 18:35:00,"10.1.153.144","/global-search",404,"GET","Malicious",38,"Admin Access"
2025-11-02 18:40:00,"10.1.81.216","/admin",200,"GET","Malicious",49,"Admin Access"
2025-11-02 18:45:00,"10.1.117.56","/admin",404,"GET","Legitimate",4,"Bot Scanning"
2025-11-02 18:50:00,"10.1.142.186","/api",403,"GET","Malicious",16,"Bot Scanning"
2025-11-02 18:55:00,"10.1.177.123","/api",200,"GET","Malicious",37,"Normal Traffic"
2025-11-02 19:00:00,"10.1.96.219","/api",200,"GET","Malicious",41,"Bot Scanning"
2025-11-02 19:05:00,"10.1.174.169","/global-search",200,"GET","Legitimate",40,"Normal Traffic"
2025-11-02 19:10:00,"10.1.99.154","/admin",200,"GET","Malicious",24,"Suspicious Parameters"
2025-11-02 19:15:00,"10.1.244.0","/api",200,"GET","Legitimate",15,"Suspicious Parameters"
2025-11-02 19:20:00,"10.1.220.2","/global-search",200,"GET","Legitimate",35,"Suspicious Parameters"
2025-11-02 19:25:00,"10.1.185.192","/admin",404,"GET","Malicious",5,"Suspicious Parameters"
2025-11-02 19:30:00,"10.1.41.168","/resources",404,"GET","Legitimate",7,"Normal Traffic"
2025-11-02 19:35:00,"10.1.185.192","/global-search",200,"GET","Malicious",28,"Bot Scanning"
2025-11-02 19:40:00,"10.1.42.113","/resources",404,"GET","Malicious",12,"Admin Access"
2025-11-02 19:45:00,"10.1.189.216","/admin",404,"GET","Legitimate",38,"Admin Access"
2025-11-02 19:50:00,"10.1.174.169","/resources",404,"GET","Malicious",9,"Bot Scanning"
2025-11-02 19:55:00,"10.1.148.2","/api",404,"GET","Legitimate",43,"Bot Scanning"
2025-11-02 20:00:00,"10.1.223.104","/admin",200,"GET","Malicious",44,"Bot Scanning"
2025-11-02 20:05:00,"10.1.156.200","/global-search",200,"GET","Legitimate",33,"Suspicious Parameters"
2025-11-02 20:10:00,"10.1.121.13","/api",200,"GET","Malicious",0,"Normal Traffic"
2025-11-02 20:15:00,"10.1.190.89","/resources",404,"GET","Malicious",22,"Admin Access"
2025-11-02 20:20:00,"10.1.34.152","/resources",200,"GET","Legitimate",25,"Suspicious Parameters"
2025-11-02 20:25:00,"10.1.169.9","/admin",200,"GET","Malicious",41,"Normal Traffic"
2025-11-02 20:30:00,"10.1.88.34","/resources",403,"GET","Legitimate",42,"Suspicious Parameters"
2025-11-02 20:35:00,"10.1.224.42","/api",200,"GET","Malicious",44,"Bot Scanning"
2025-11-02 20:40:00,"10.1.215.48","/resources",403,"GET","Malicious",46,"Suspicious Parameters"
2025-11-02 20:45:00,"10.1.233.246","/admin",200,"GET","Malicious",6,"Admin Access"
2025-11-02 20:50:00,"10.1.72.143","/global-search",404,"GET","Legitimate",30,"Suspicious Parameters"
2025-11-02 20:55:00,"10.1.46.193","/api",404,"GET","Malicious",15,"Bot Scanning"
2025-11-02 21:00:00,"10.1.220.2","/admin",200,"GET","Suspicious",17,"Bot Scanning"
2025-11-02 21:05:00,"10.1.1.228","/global-search",404,"GET","Malicious",14,"Admin Access"
2025-11-02 21:10:00,"10.1.94.182","/admin",403,"GET","Legitimate",20,"Bot Scanning"
2025-11-02 21:15:00,"10.1.109.60","/resources",500,"GET","Malicious",32,"Normal Traffic"
2025-11-02 21:20:00,"10.1.112.112","/global-search",403,"GET","Legitimate",20,"Suspicious Parameters"
2025-11-02 21:25:00,"10.1.12.57","/global-search",200,"GET","Malicious",10,"Normal Traffic"
2025-11-02 21:30:00,"10.1.125.155","/global-search",404,"GET","Legitimate",38,"Normal Traffic"
2025-11-02 21:35:00,"10.1.190.89","/global-search",200,"GET","Malicious",6,"Normal Traffic"
2025-11-02 21:40:00,"10.1.223.104","/admin",200,"GET","Legitimate",11,"Bot Scanning"
2025-11-02 21:45:00,"10.1.2.30","/global-search",404,"GET","Suspicious",3,"Bot Scanning"
2025-11-02 21:50:00,"10.1.33.50","/resources",200,"GET","Malicious",22,"Bot Scanning"
2025-11-02 21:55:00,"10.1.33.50","/resources",403,"GET","Suspicious",32,"Admin Access"
